"...1","regiao","ibge","municipio","pib_per_capita","uf","vab","Impostos","populacao","taxa_analfabetismo","percentage_votos_centrao","Administração, defesa, educação e saúde públicas e seguridade social","Agricultura, inclusive apoio à agricultura e a pós colheita","Comércio e reparação de veículos automotores e motocicletas","Construção","Demais serviços","Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação","Indústrias de transformação","Indústrias extrativas","Pecuária, inclusive apoio à pecuária","Produção florestal, pesca e aquicultura","num_bolsa","percent_bolsa","Emendas","percent_transfer","percent_empregado_mun"
2396,"Sudeste",3114105,"CARMO DE MINAS",19322.94,"MG","Administração, defesa, educação e saúde públicas e seguridade social",26538.595,15031.0017523213,0.0776000000000001,0.484805321637427,1,0,0,0,0,0,0,0,0,0,887,0.0590113696090159,681748.09,0.856786990472975,0.229832572298326
2397,"Sudeste",3114204,"CARMO DO CAJURU",27469.01,"MG","Demais serviços",75992.878,22899.9993811208,0.0477,0.224770013240649,0,0,0,0,1,0,0,0,0,0,476,0.0207860267626219,649120.86,0.752667129621277,0.150829808005207
2398,"Sudeste",3114303,"CARMO DO PARANAÍBA",34945.92,"MG","Demais serviços",102756.566,30339.0033800799,0.0551000000000001,0.614275552057323,0,0,0,0,1,0,0,0,0,0,1245,0.0410362853519918,798526.19,0.823496962440505,0.218668065023597
2399,"Sudeste",3114402,"CARMO DO RIO CLARO",32595.84,"MG","Agricultura, inclusive apoio à agricultura e a pós colheita",42602.939,21309.9995889046,0.0589,0.127064794520548,0,1,0,0,0,0,0,0,0,0,915,0.0429375888151781,3046499.8,0.911113182089312,0.137240537240537
2400,"Sudeste",3114501,"CARMÓPOLIS DE MINAS",23365.28,"MG","Demais serviços",49998.975,19755.9983445523,0.0511,0.115347590001359,0,0,0,0,1,0,0,0,0,0,585,0.0296112598208085,784378.86,0.781609463334712,0.124257845631891
2401,"Sudeste",3114550,"CARNEIRINHO",40332.68,"MG","Agricultura, inclusive apoio à agricultura e a pós colheita",28309.995,10102.9987841125,0.093,0.365254865718799,0,1,0,0,0,0,0,0,0,0,331,0.0327625497214266,1127003,0.880165889258066,0.266666666666667
2402,"Sudeste",3114600,"CARRANCAS",43842.86,"MG","Agricultura, inclusive apoio à agricultura e a pós colheita",6788.701,4052.00014323883,0.0552,0.0357924427480916,0,1,0,0,0,0,0,0,0,0,153,0.0377591299583974,658209,0.898362657320684,0.27765237020316
2403,"Sudeste",3114709,"CARVALHÓPOLIS",19752.88,"MG","Agricultura, inclusive apoio à agricultura e a pós colheita",2275.068,3614.00038880406,0.0684999999999999,0.18926831202046,0,1,0,0,0,0,0,0,0,0,116,0.0320973955507477,155000,0.874134613943896,0.490721649484536
2404,"Sudeste",3114808,"CARVALHOS",18141.26,"MG","Administração, defesa, educação e saúde públicas e seguridade social",4301.491,4444.999851168,0.1064,0.167918983915261,1,0,0,0,0,0,0,0,0,0,493,0.110911139821626,570283.08,0.957712789058326,0.316279069767442
2406,"Sudeste",3115003,"CASCALHO RICO",25741.18,"MG","Agricultura, inclusive apoio à agricultura e a pós colheita",2391.638,3107.99959442419,0.0343000000000001,0.825882873769024,0,1,0,0,0,0,0,0,0,0,139,0.0447233005594237,2e+05,0.95410629112289,0.854779411764706
2407,"Sudeste",3115102,"CÁSSIA",24600.35,"MG","Demais serviços",31447.867,17741.0009613684,0.0711,0.150229298245614,0,0,0,0,1,0,0,0,0,0,780,0.0439659521860392,286500,0.798330350694609,0.156241154825927
2408,"Sudeste",3115201,"CONCEIÇÃO DA BARRA DE MINAS",17449.47,"MG","Administração, defesa, educação e saúde públicas e seguridade social",2209.132,3939.00066878822,0.0698,0.0641964268192968,1,0,0,0,0,0,0,0,0,0,332,0.084285337301589,748300,0.939668118915946,0.505720823798627
2409,"Sudeste",3115300,"CATAGUASES",21748.3,"MG","Demais serviços",241364.051,75941.990960213,0.0397,0.465122833934127,0,0,0,0,1,0,0,0,0,0,2340,0.0308129925277566,1845676.72,0.845497293552794,0.108766320277112
2410,"Sudeste",3115359,"CATAS ALTAS",920833.97,"MG","Indústrias extrativas",39337.487,5464.99997822626,0.0776000000000001,0.615683197165486,0,0,0,0,0,0,0,1,0,0,244,0.0446477586408323,661324,0.922460925014565,0.257207461842849
2411,"Sudeste",3115409,"CATAS ALTAS DA NORUEGA",11130.5,"MG","Administração, defesa, educação e saúde públicas e seguridade social",1381.609,3665.0007636674,0.0939,0.475391008206331,1,0,0,0,0,0,0,0,0,0,347,0.0946793799990298,600550,0.970614842567285,0.551282051282051
2412,"Sudeste",3115458,"CATUJI",13420.7,"MG","Administração, defesa, educação e saúde públicas e seguridade social",6278.158,6205.99976156236,0.1866,0.24550356223176,1,0,0,0,0,0,0,0,0,0,1255,0.202223662297411,1148134,0.932085291253149,0.401898734177215
2413,"Sudeste",3115474,"CATUTI",11497.57,"MG","Administração, defesa, educação e saúde públicas e seguridade social",1727.14,4943.99894934321,0.2203,0.684723375796178,1,0,0,0,0,0,0,0,0,0,844,0.170712010388296,405430,0.970255839778325,0.819301848049281
2414,"Sudeste",3115508,"CAXAMBU",17204.61,"MG","Demais serviços",27007.411,21565.9959162108,0.0445,0.450527963411946,0,0,0,0,1,0,0,0,0,0,1193,0.0553185674631071,1267427.92,0.744041252020585,0.194487320837927
2415,"Sudeste",3115607,"CEDRO DO ABAETÉ",19483.63,"MG","Administração, defesa, educação e saúde públicas e seguridade social",660.985,1150.00023096312,0.1142,0.444297729196051,1,0,0,0,0,0,0,0,0,0,82,0.0713043335055031,3e+05,0.969464409883331,0.632743362831858
2416,"Sudeste",3115706,"CENTRAL DE MINAS",12334.73,"MG","Administração, defesa, educação e saúde públicas e seguridade social",5862.212,7058.99861610266,0.1577,0.624510285551114,1,0,0,0,0,0,0,0,0,0,853,0.12083866939061,2224481,0.882658727136177,0.372227579556413
2417,"Sudeste",3115805,"CENTRALINA",33942.79,"MG","Agricultura, inclusive apoio à agricultura e a pós colheita",29409.551,10343.0010025693,0.0851000000000001,0.153991677237491,0,1,0,0,0,0,0,0,0,0,863,0.0834380659719187,2205460.36,0.91136414223944,0.344674556213018
2418,"Sudeste",3115904,"CHÁCARA",14661.46,"MG","Administração, defesa, educação e saúde públicas e seguridade social",1796.047,3216.00106674233,0.0926,0.114864517611026,1,0,0,0,0,0,0,0,0,0,223,0.0693407730196711,728879.95,0.973284657705318,0.481042654028436
2419,"Sudeste",3116001,"CHALÉ",20049.37,"MG","Administração, defesa, educação e saúde públicas e seguridade social",6952.487,5695.00059104102,0.0991,0.528172783839575,1,0,0,0,0,0,0,0,0,0,1026,0.18015801466536,741114,0.957198293837779,0.51878612716763
2420,"Sudeste",3116100,"CHAPADA DO NORTE",7247.1,"MG","Administração, defesa, educação e saúde públicas e seguridade social",3159.211,15334.0078100206,0.2286,0.706003690851735,1,0,0,0,0,0,0,0,0,0,1225,0.0798877902748608,2117435.83,0.95750230015909,0.819148936170213
2421,"Sudeste",3116159,"CHAPADA GAÚCHA",28354.63,"MG","Agricultura, inclusive apoio à agricultura e a pós colheita",32218.161,14217.0000807628,0.1218,0.535477791411043,0,1,0,0,0,0,0,0,0,0,1711,0.12034887742001,416780,0.913198295593799,0.431898376852505
2422,"Sudeste",3116209,"CHIADOR",14020.88,"MG","Administração, defesa, educação e saúde públicas e seguridade social",1425.176,2656.99927536645,0.0578,0.765203370165746,1,0,0,0,0,0,0,0,0,0,225,0.0846819952440401,285654,0.959097509326903,0.91304347826087
2423,"Sudeste",3116308,"CIPOTÂNEA",10762.85,"MG","Administração, defesa, educação e saúde públicas e seguridade social",3058.255,6811.00210446118,0.1107,0.32440446366782,1,0,0,0,0,0,0,0,0,0,781,0.114667414283788,534959,0.951030024465016,0.540952380952381
2424,"Sudeste",3116407,"CLARAVAL",37352.16,"MG","Indústrias de transformação",17456.054,4872.99968730055,0.0634999999999999,0.149919692956051,0,0,0,0,0,0,1,0,0,0,238,0.0488405531033068,340000,0.947364685177141,0.190825688073395
2425,"Sudeste",3116506,"CLARO DOS POÇÕES",11196.9,"MG","Administração, defesa, educação e saúde públicas e seguridade social",3405.474,7477.99828523967,0.128,0.411304481691594,1,0,0,0,0,0,0,0,0,0,960,0.12837660071344,567307,0.971820800389085,0.46285018270402
2426,"Sudeste",3116605,"CLÁUDIO",38451.85,"MG","Indústrias de transformação",169409.564,29092.9964097956,0.0373999999999999,0.627706986978424,0,0,0,0,0,0,1,0,0,0,734,0.0252294397476659,2691029.05,0.820138932137574,0.0704068658614113
2427,"Sudeste",3116704,"COIMBRA",18325.94,"MG","Demais serviços",12299.859,7631.00162938436,0.0717,0.577318120133482,0,0,0,0,1,0,0,0,0,0,579,0.0758747053297002,783109,0.887071267837867,0.248982912937347
2428,"Sudeste",3116803,"COLUNA",13756.65,"MG","Administração, defesa, educação e saúde públicas e seguridade social",8912.109,8810.00236249378,0.1584,0.249849434810533,1,0,0,0,0,0,0,0,0,0,1149,0.130419942325051,1404500,0.942612479127204,0.400462962962963
2429,"Sudeste",3116902,"COMENDADOR GOMES",49491.51,"MG","Agricultura, inclusive apoio à agricultura e a pós colheita",6622.585,3127.99999434246,0.0987000000000001,0.600720900473934,0,1,0,0,0,0,0,0,0,0,259,0.0828005116587106,1401625,0.882696764655811,0.104287369640788
2430,"Sudeste",3117009,"COMERCINHO",10285.11,"MG","Administração, defesa, educação e saúde públicas e seguridade social",2724.734,6623.99721539196,0.2122,0.769133134328358,1,0,0,0,0,0,0,0,0,0,1359,0.205163129725076,1689783.29,0.961248526844195,0.693386773547094
2431,"Sudeste",3117108,"CONCEIÇÃO DA APARECIDA",26487.93,"MG","Agricultura, inclusive apoio à agricultura e a pós colheita",16445.531,10350.9997572479,0.0574,0.342706629213483,0,1,0,0,0,0,0,0,0,0,539,0.0520722647706164,1155300,0.920998309027369,0.288517441860465
2432,"Sudeste",3117207,"CONCEIÇÃO DAS PEDRAS",21692.56,"MG","Agricultura, inclusive apoio à agricultura e a pós colheita",2284.527,2813.99968468452,0.0764,0.81039374717833,0,1,0,0,0,0,0,0,0,0,200,0.0710732133654884,548300,0.964953807106005,0.489010989010989
2433,"Sudeste",3117306,"CONCEIÇÃO DAS ALAGOAS",45805.26,"MG","Agricultura, inclusive apoio à agricultura e a pós colheita",125665.797,28782.0000148455,0.0642,0.227602267135325,0,1,0,0,0,0,0,0,0,0,954,0.0331457160554491,2151556.35,0.799858591398673,0.17441332323997
2434,"Sudeste",3117405,"CONCEIÇÃO DE IPANEMA",17685.15,"MG","Administração, defesa, educação e saúde públicas e seguridade social",1781.04,4580.99925643831,0.1219,0.575906580483736,1,0,0,0,0,0,0,0,0,0,554,0.120934313451675,549990,0.970477718446054,0.756539235412475
2435,"Sudeste",3117504,"CONCEIÇÃO DO MATO DENTRO",519040.92,"MG","Indústrias extrativas",90840.015,17437.9999422782,0.0934,0.399236169539219,0,0,0,0,0,0,0,1,0,0,1922,0.110219062183854,213433,0.907513681008053,0.126603325415677
2436,"Sudeste",3117603,"CONCEIÇÃO DO PARÁ",88902.87,"MG","Indústrias extrativas",40283.045,5558.00017479751,0.0695999999999999,0.66537813400857,0,0,0,0,0,0,0,1,0,0,220,0.0395825824183273,1507498,0.833513027056658,0.150789851603638
2437,"Sudeste",3117702,"CONCEIÇÃO DO RIO VERDE",25025.75,"MG","Agricultura, inclusive apoio à agricultura e a pós colheita",16116.159,13728.998171883,0.0914,0.766936875896129,0,1,0,0,0,0,0,0,0,0,951,0.0692694388981456,2e+05,0.89409289894194,0.210131332082552
2438,"Sudeste",3117801,"CONCEIÇÃO DOS OUROS",18994.87,"MG","Demais serviços",24434.769,11851.9980394707,0.0564,0.721238141520943,0,0,0,0,1,0,0,0,0,0,402,0.0339183316316136,848697,0.920094753001742,0.156510156510157
2439,"Sudeste",3117836,"CÔNEGO MARINHO",8212.18,"MG","Administração, defesa, educação e saúde públicas e seguridade social",1591.356,7730.00445679466,0.1605,0.610616060606061,1,0,0,0,0,0,0,0,0,0,1212,0.156791630169715,511993,0.965405601129097,0.87750556792873
2440,"Sudeste",3117876,"CONFINS",70734.21,"MG","Demais serviços",62191.205,6866.99967384947,0.0391,0.41588786259542,0,0,0,0,1,0,0,0,0,0,237,0.0345128893630985,309465,0.716610210304101,0.103063124048062
2441,"Sudeste",3117900,"CONGONHAL",18053.14,"MG","Demais serviços",22660.557,12208.9978807011,0.0681,0.65388781985839,0,0,0,0,1,0,0,0,0,0,481,0.0393971728638206,1739430,0.885953051983574,0.25
2442,"Sudeste",3118007,"CONGONHAS",73709.5,"MG","Indústrias extrativas",316547.128,55836.0005155374,0.032,0.308825672306322,0,0,0,0,0,0,0,1,0,0,1406,0.0251808866505178,2005292,0.856368868525616,0.129064796580047
2443,"Sudeste",3118106,"CONGONHAS DO NORTE",9768.27,"MG","Administração, defesa, educação e saúde públicas e seguridade social",2092.781,5047.0011578304,0.1503,0.818443179723502,1,0,0,0,0,0,0,0,0,0,512,0.101446380531464,1243871,0.944836445099641,0.555294117647059
2444,"Sudeste",3118205,"CONQUISTA",70049.61,"MG","Agricultura, inclusive apoio à agricultura e a pós colheita",20778.957,6996.99986909278,0.073,0.53360489946052,0,1,0,0,0,0,0,0,0,0,294,0.0420180085037103,1254641.27,0.887813572867237,0.249072929542645
2445,"Sudeste",3118304,"CONSELHEIRO LAFAIETE",23881.55,"MG","Demais serviços",279658.373,130584.015107897,0.0273,0.22322137264041,0,0,0,0,1,0,0,0,0,0,2211,0.0169316282561317,3148748.19,0.764629028545734,0.104288867865027
2446,"Sudeste",3118403,"CONSELHEIRO PENA",16708.53,"MG","Demais serviços",24773.113,22975.0000748121,0.107,0.369850875186474,0,0,0,0,1,0,0,0,0,0,2233,0.0971926003364012,2392228.48,0.878293046435294,0.22599663110612
2447,"Sudeste",3118502,"CONSOLAÇÃO",17609.85,"MG","Administração, defesa, educação e saúde públicas e seguridade social",1427.928,1785.99982396216,0.1076,0.72001,1,0,0,0,0,0,0,0,0,0,177,0.0991041531053087,397750,0.942579553663284,0.47565543071161
2448,"Sudeste",3118601,"CONTAGEM",54136.41,"MG","Demais serviços",6850385.686,673848.985608761,0.0270999999999999,0.24656615341047,0,0,0,0,1,0,0,0,0,0,25705,0.0381465291912221,17370904.85,0.575248261380796,0.0472754251352037
2449,"Sudeste",3118700,"COQUEIRAL",25735.37,"MG","Agricultura, inclusive apoio à agricultura e a pós colheita",12189.317,9099.00051951847,0.0598,0.507580295602019,0,1,0,0,0,0,0,0,0,0,695,0.076382015641074,1495000,0.845830304292945,0.248739495798319
2450,"Sudeste",3118809,"CORAÇÃO DE JESUS",10251.33,"MG","Administração, defesa, educação e saúde públicas e seguridade social",15525.178,26620.0095012062,0.13,0.538273027295285,1,0,0,0,0,0,0,0,0,0,3807,0.143012721307538,847142.5,0.884257137048129,0.382101745265503
2451,"Sudeste",3118908,"CORDISBURGO",16419.95,"MG","Administração, defesa, educação e saúde públicas e seguridade social",8637.327,8902.99824299099,0.0798,0.509075550906555,1,0,0,0,0,0,0,0,0,0,785,0.0881725435156636,829993,0.895719233021161,0.266326530612245
2452,"Sudeste",3119005,"CORDISLÂNDIA",32084.04,"MG","Agricultura, inclusive apoio à agricultura e a pós colheita",4340.056,3546.00050367722,0.0970999999999999,0.482393087764254,0,1,0,0,0,0,0,0,0,0,304,0.0857303882739866,1106351,0.942297862519081,0.727506426735218
2453,"Sudeste",3119104,"CORINTO",25937.03,"MG","Indústrias de transformação",47617.034,23606.9963291865,0.0816,0.68634472252687,0,0,0,0,0,0,1,0,0,0,1829,0.0774770315755384,3579058.42,0.869681652843529,0.205190989226249
2454,"Sudeste",3119203,"COROACI",12690.02,"MG","Administração, defesa, educação e saúde públicas e seguridade social",3614.863,9897.00386603016,0.095,0.701201567369386,1,0,0,0,0,0,0,0,0,0,1076,0.108719771616256,2276701.88,0.924906179733318,0.582761998041136
2455,"Sudeste",3119302,"COROMANDEL",54911.1,"MG","Agricultura, inclusive apoio à agricultura e a pós colheita",101673.989,27958.001059895,0.0591,0.705043831511637,0,1,0,0,0,0,0,0,0,0,1233,0.0441018654144307,2569779.36,0.801568362237657,0.172696868349042
2456,"Sudeste",3119401,"CORONEL FABRICIANO",18029.42,"MG","Demais serviços",202271.497,110708.982041574,0.0433,0.179069867765601,0,0,0,0,1,0,0,0,0,0,5793,0.0523263776178935,6356446.83,0.792326768024693,0.124025100851636
2457,"Sudeste",3119500,"CORONEL MURTA",13016.09,"MG","Administração, defesa, educação e saúde públicas e seguridade social",4006.59,9209.00347185676,0.154,0.657235433526012,1,0,0,0,0,0,0,0,0,0,1082,0.117493711812212,1364652.67,0.956032627608825,0.825882352941177
2458,"Sudeste",3119609,"CORONEL PACHECO",19419.15,"MG","Administração, defesa, educação e saúde públicas e seguridade social",3658.875,3095.00055357727,0.0606999999999999,0.13870625520111,1,0,0,0,0,0,0,0,0,0,165,0.0533117836794212,750000,0.945414979692546,0.41130604288499
2459,"Sudeste",3119708,"CORONEL XAVIER CHAVES",26367.67,"MG","Administração, defesa, educação e saúde públicas e seguridade social",5809.618,3447.99957675441,0.0436,0.17183320441989,1,0,0,0,0,0,0,0,0,0,143,0.0414733229563228,606187,0.94592305859012,0.366935483870968
2460,"Sudeste",3119807,"CÓRREGO DANTA",52273.69,"MG","Comércio e reparação de veículos automotores e motocicletas",20804.037,3167.99973370925,0.0795999999999999,0.584915660377358,0,0,1,0,0,0,0,0,0,0,98,0.0309343460345739,1137306,0.904538360881128,0.358938547486034
2461,"Sudeste",3119906,"CÓRREGO DO BOM JESUS",12384.73,"MG","Administração, defesa, educação e saúde públicas e seguridade social",1696.149,3684.99975372899,0.0673,0.591174658634538,1,0,0,0,0,0,0,0,0,0,165,0.0447761223954033,245214.25,0.907367179222747,0.375545851528384
2462,"Sudeste",3119955,"CÓRREGO FUNDO",49904.63,"MG","Indústrias de transformação",42726.407,6425.00018535354,0.0791,0.210753801652893,0,0,0,0,0,0,1,0,0,0,91,0.0141634237159158,308008,0.88452379541961,0.171361502347418
2463,"Sudeste",3120003,"CÓRREGO NOVO",14332.74,"MG","Administração, defesa, educação e saúde públicas e seguridade social",1114.576,2688.00061956053,0.1483,0.16196856873823,1,0,0,0,0,0,0,0,0,0,372,0.138392825244519,2387187,0.967039079682224,0.671772428884026
2464,"Sudeste",3120102,"COUTO DE MAGALHÃES DE MINAS",14262.94,"MG","Administração, defesa, educação e saúde públicas e seguridade social",5113.557,4436.00106289447,0.0998,0.73883863340564,1,0,0,0,0,0,0,0,0,0,479,0.107980136435643,1100019,0.949940831122738,0.395770392749245
2465,"Sudeste",3120151,"CRISÓLITA",11215.05,"MG","Administração, defesa, educação e saúde públicas e seguridade social",1644.475,6813.99797593412,0.2352,0.34927324173636,1,0,0,0,0,0,0,0,0,0,925,0.135749966945535,1185499,0.974729658542869,0.746236559139785
2466,"Sudeste",3120201,"CRISTAIS",22628.65,"MG","Agricultura, inclusive apoio à agricultura e a pós colheita",16800.985,13059.9990277812,0.0667,0.391506598639456,0,1,0,0,0,0,0,0,0,0,541,0.041424199102097,1249024,0.898377811278656,0.155105973025048
2467,"Sudeste",3120300,"CRISTÁLIA",9875.05,"MG","Administração, defesa, educação e saúde públicas e seguridade social",2033.979,5992.00074936329,0.128,0.690430947961551,1,0,0,0,0,0,0,0,0,0,1416,0.236315057228667,860328.83,0.968457898791391,0.49507735583685
2468,"Sudeste",3120409,"CRISTIANO OTONI",23967.13,"MG","Administração, defesa, educação e saúde públicas e seguridade social",8227.895,5161.00096256832,0.0497,0.46114074204947,1,0,0,0,0,0,0,0,0,0,292,0.0565781719704794,1236319,0.940750613844168,0.356043956043956
2469,"Sudeste",3120508,"CRISTINA",22906.28,"MG","Demais serviços",12990.414,10210.9997345706,0.0616,0.264121643407623,0,0,0,0,1,0,0,0,0,0,485,0.0474977977286565,2049536.55,0.93249342980521,0.223626373626374
2470,"Sudeste",3120607,"CRUCILÂNDIA",16383.73,"MG","Administração, defesa, educação e saúde públicas e seguridade social",4611.67,5072.0010034345,0.0925,0.747851726618705,1,0,0,0,0,0,0,0,0,0,313,0.061711344258026,3168690.48,0.937415718106121,0.341130604288499
2471,"Sudeste",3120706,"CRUZEIRO DA FORTALEZA",50408.9,"MG","Agricultura, inclusive apoio à agricultura e a pós colheita",7838.75,3651.00027971251,0.0584999999999999,0.695154213216502,0,1,0,0,0,0,0,0,0,0,271,0.0742262336998066,1586500,0.895492858615175,0.485074626865672
2472,"Sudeste",3120805,"CRUZÍLIA",20461.59,"MG","Demais serviços",19992.878,15529.0036600284,0.0702,0.309278292682927,0,0,0,0,1,0,0,0,0,0,1164,0.0749565152718802,517123,0.887496356289718,0.182695400450306
2473,"Sudeste",3120839,"CUPARAQUE",14734.12,"MG","Administração, defesa, educação e saúde públicas e seguridade social",4206.121,5025.99972037692,0.1429,0.819425448851774,1,0,0,0,0,0,0,0,0,0,427,0.0849582219968722,2757150,0.952244837051463,0.505791505791506
2474,"Sudeste",3120870,"CURRAL DE DENTRO",10226.6,"MG","Administração, defesa, educação e saúde públicas e seguridade social",3330.836,7866.99831811159,0.1734,0.654945168033871,1,0,0,0,0,0,0,0,0,0,1391,0.17681457955795,1600019,0.970381460911999,0.59504132231405
